Table  Time-based BUFR (0309052) at 100 hPa
                  BUFR Data                     
TIME    PRES.   HGT/MSL  TEMP.   RH     DEWP   W.D    W.S     8042      
Sec      mb      Meter     °C      %      °C    Deg.  Knots   Code Table
------------------------------------------------------------------------
2280   221.1   11854    -47.0     70    -50.3    053    4.5        0
2285   220.3   11879    -47.3     70    -50.6    054    4.7        0
2290   219.4   11904    -47.5     70    -50.9    054    4.7        0
2295   218.6   11929    -47.8     70    -51.1    055    4.8        0
2300   217.8   11955    -48.0     70    -51.4    056    4.8        0
2305   216.9   11982    -48.3     70    -51.6    056    4.8        0
2310   216.0   12008    -48.5     70    -51.8    056    4.8        0
2315   215.2   12035    -48.8     71    -51.9    056    4.8        0
2320   214.3   12061    -49.0     71    -52.2    056    4.8        0
2325   213.4   12089    -49.3     71    -52.4    056    4.8        0
2330   212.5   12117    -49.5     70    -52.7    056    4.8        0
2335   211.6   12145    -49.7     70    -52.9    057    4.7        0
2340   210.7   12171    -49.9     70    -53.2    057    4.7        0
2345   209.9   12198    -50.1     69    -53.5    057    4.6        0
2350   208.9   12226    -50.3     69    -53.7    059    4.9        0
2355   208.0   12258    -50.5     69    -53.9    060    5.1        0
2360   207.1   12285    -50.7     69    -54.1    062    5.4        0
2365   206.2   12314    -50.9     68    -54.3    063    5.6        0
2370   205.3   12343    -51.1     68    -54.6    064    5.7        0
2375   204.4   12372    -51.4     68    -54.8    064    5.8        0
2380   203.5   12399    -51.6     68    -55.0    065    5.9        0
2385   202.7   12427    -51.8     68    -55.2    065    6.0     2048
2390   201.9   12452    -52.1     68    -55.4    064    5.9        0
2395   201.1   12479    -52.3     68    -55.7    063    5.8        0
2400   200.3   12504    -52.5     68    -56.0    062    5.8        0
2402   200.0   12512    -52.6     67    -56.1    062    5.8    65536
2405   199.5   12529    -52.7     67    -56.3    062    5.7        0
2410   198.7   12554    -53.0     66    -56.6    061    5.7        0
2415   197.9   12580    -53.2     66    -56.9    060    5.6        0
2420   197.1   12607    -53.4     65    -57.2    059    5.6        0
2425   196.2   12636    -53.6     65    -57.3    058    5.5        0
2430   195.3   12665    -53.8     67    -57.4    058    5.3        0
2435   194.5   12693    -54.0     68    -57.4    057    5.0        0
2440   193.7   12719    -54.3     68    -57.6    057    4.7        0
2445   193.0   12742    -54.5     68    -57.8    056    4.5        0
2450   192.3   12765    -54.7     68    -58.0    054    4.3        0
2455   191.6   12789    -54.9     68    -58.3    051    4.1        0
2460   190.9   12813    -55.1     67    -58.5    049    4.0        0
2465   190.2   12837    -55.3     68    -58.7    046    3.8        0
2470   189.5   12861    -55.5     69    -58.7    044    3.8        0
2475   188.8   12883    -55.7     70    -58.8    042    3.8        0
2480   188.1   12907    -55.9     70    -58.9    041    3.7        0
2485   187.4   12930    -56.0     71    -59.0    039    3.7        0
2490   186.7   12953    -56.2     71    -59.1    037    3.6        0
2495   186.1   12976    -56.3     69    -59.4    034    3.5        0
2500   185.4   12999    -56.4     68    -59.7    032    3.4        0
2505   184.7   13022    -56.6     68    -59.9    029    3.2        0
2510   184.1   13045    -56.7     69    -59.9    028    3.2        0
2515   183.4   13067    -56.9     69    -60.0    026    3.2        0
2520   182.7   13091    -57.0     69    -60.1    024    3.2        0
2525   182.0   13116    -57.2     69    -60.3    022    3.2     2048
2530   181.3   13140    -57.3     68    -60.5    024    2.9        0
2535   180.6   13164    -57.5     68    -60.8    027    2.6        0
2540   180.0   13189    -57.7     67    -61.1    030    2.2        0
2545   179.3   13212    -57.9     67    -61.3    034    1.9        0
2550   178.6   13236    -58.1     66    -61.5    041    1.9        0
2555   177.9   13260    -58.2     66    -61.7    049    1.9        0
2560   177.2   13285    -58.4     66    -61.9    057    1.9        0
2565   176.5   13311    -58.6     66    -62.0    064    1.9        0
2570   175.9   13333    -58.8     67    -62.2    071    2.1        0
2575   175.3   13355    -59.0     67    -62.3    076    2.4        0
2580   174.7   13377    -59.1     67    -62.5    080    2.6        0
2585   174.0   13400    -59.3     67    -62.6    084    2.9     2048
2590   173.4   13423    -59.5     66    -62.9    081    2.9        0
2595   172.8   13446    -59.7     66    -63.1    078    2.9        0
2600   172.2   13468    -59.8     66    -63.3    076    3.0        0
2605   171.6   13489    -60.0     66    -63.5    073    3.0        0
2610   171.0   13511    -60.2     66    -63.6    072    3.1        0
2615   170.3   13534    -60.4     66    -63.8    072    3.2        0
2620   169.7   13557    -60.6     66    -64.0    071    3.3        0
2625   169.0   13582    -60.8     66    -64.2    070    3.4        0
2630   168.4   13607    -61.1     66    -64.4    069    3.5        0
2635   167.7   13632    -61.3     66    -64.6    067    3.6        0
2640   167.0   13656    -61.5     66    -64.8    066    3.7        0
2645   166.4   13680    -61.7     66    -65.0    064    3.8        0
2650   165.8   13704    -61.9     66    -65.2    063    3.7        0
2655   165.1   13727    -62.1     67    -65.3    062    3.6        0
2660   164.5   13752    -62.4     68    -65.4    061    3.5        0
2665   163.9   13776    -62.6     69    -65.5    060    3.4        0
2670   163.2   13800    -62.8     70    -65.7    060    3.4        0
2675   162.6   13825    -63.0     70    -65.9    060    3.4        0
2680   161.9   13851    -63.3     70    -66.1    060    3.4        0
2685   161.2   13877    -63.5     69    -66.4    061    3.4        0
2690   160.5   13903    -63.8     69    -66.7    063    3.5        0
2695   159.9   13927    -64.0     69    -66.9    065    3.6        0
2700   159.2   13952    -64.2     69    -67.1    068    3.8        0
2705   158.6   13977    -64.4     70    -67.3    069    4.0        0
2710   158.0   14002    -64.6     70    -67.5    068    4.0        0
2715   157.3   14027    -64.8     70    -67.7    066    4.1        0
2720   156.7   14051    -65.0     70    -67.9    064    4.1        0
2725   156.1   14076    -65.2     71    -67.9    063    4.2        0
2730   155.5   14100    -65.4     72    -68.0    059    4.3        0
2735   154.8   14124    -65.6     71    -68.3    056    4.4        0
2740   154.2   14148    -65.8     70    -68.6    053    4.5        0
2745   153.6   14174    -66.0     69    -68.9    050    4.6        0
2750   152.9   14200    -66.3     69    -69.2    048    4.6        0
2755   152.3   14226    -66.5     68    -69.5    047    4.6        0
2760   151.6   14253    -66.7     67    -69.8    045    4.7        0
2765   150.9   14281    -66.9     67    -70.1    043    4.7     2048
2770   150.1   14311    -67.2     66    -70.4    046    4.9        0
2771   150.0   14317    -67.2     66    -70.4    047    4.9    65536
2775   149.4   14342    -67.4     67    -70.5    049    5.1        0
2780   148.7   14371    -67.6     68    -70.7    052    5.2        0
2785   148.0   14399    -67.9     69    -70.8    054    5.5        0
2790   147.3   14427    -68.1     69    -71.0    056    5.8        0
2795   146.6   14455    -68.4     69    -71.2    057    6.1        0
2800   145.9   14484    -68.6     69    -71.4    058    6.4        0
2805   145.2   14514    -68.8     68    -71.7    059    6.7        0
2810   144.5   14542    -69.0     68    -72.0    060    6.7        0
2815   143.8   14570    -69.3     68    -72.2    060    6.7        0
2820   143.2   14598    -69.6     68    -72.4    060    6.8        0
2825   142.5   14625    -69.8     68    -72.7    060    6.8     2048
2830   141.8   14654    -70.1     67    -73.1    056    7.2        0
2835   141.0   14689    -70.3     65    -73.6    052    7.6        0
2840   140.0   14730    -70.6     63    -74.0    048    8.0        0
2845   139.1   14770    -70.9     63    -74.3    045    8.5        0
2850   138.2   14807    -71.1     62    -74.6    045    9.1        0
2852   137.9   14819    -71.3     62    -74.8    045    9.4     4096
2855   137.5   14838    -71.4     63    -74.9    045    9.7        0
2860   136.8   14867    -71.7     64    -75.0    045   10.4        0
2865   135.9   14907    -72.0     65    -75.2    045   11.0        0
2870   134.9   14950    -72.2     66    -75.3    044   11.1        0
2875   134.0   14994    -72.5     66    -75.5    043   11.2        0
2880   133.1   15030    -72.7     67    -75.7    043   11.4        0
2885   132.5   15058    -73.0     69    -75.7    042   11.5        0
2890   131.9   15083    -73.3     71    -75.8    040   11.9        0
2895   131.3   15110    -73.5     72    -75.9    037   12.2        0
2900   130.8   15135    -73.7     73    -76.0    035   12.6        0
2905   130.2   15162    -73.9     73    -76.2    033   13.0     2048
2910   129.6   15188    -74.1     74    -76.4    033   12.9        0
2915   129.0   15215    -74.4     74    -76.6    033   12.9        0
2920   128.4   15242    -74.6     74    -76.7    033   12.8        0
2925   127.8   15269    -74.8     75    -76.9    033   12.7        0
2930   127.2   15296    -75.1     76    -77.0    034   12.6        0
2935   126.6   15323    -75.3     77    -77.1    035   12.5        0
2940   126.0   15351    -75.5     78    -77.3    035   12.4        0
2945   125.4   15378    -75.7     78    -77.5    036   12.4        0
2950   124.9   15405    -76.0     79    -77.6    037   12.3        0
2955   124.3   15432    -76.2     81    -77.7    037   12.1        0
2960   123.8   15456    -76.4     82    -77.8    038   12.0     4096
2965   123.1   15485    -76.6     82    -78.0    038   11.9        0
2970   122.6   15512    -76.8     82    -78.2    039   12.0        0
2975   122.0   15538    -76.9     81    -78.4    040   12.1        0
2980   121.5   15564    -77.1     81    -78.6    041   12.3        0
2985   120.9   15590    -77.2     81    -78.8    042   12.4        0
2990   120.4   15616    -77.4     80    -79.0    043   12.8        0
2995   119.9   15641    -77.5     78    -79.2    043   13.2        0
3000   119.4   15665    -77.6     77    -79.5    044   13.6        0
3005   118.8   15691    -77.7     77    -79.5    044   14.0        0
3010   118.3   15716    -77.8     78    -79.6    045   14.3        0
3015   117.8   15740    -77.9     77    -79.7    046   14.6        0
3020   117.3   15764    -77.9     76    -79.8    047   15.0        0
3025   116.8   15789    -78.0     75    -80.0    048   15.3        0
3030   116.2   15817    -78.1     74    -80.2    049   16.4        0
3035   115.5   15857    -78.2     73    -80.4    050   17.4        0
3040   114.8   15888    -78.2     72    -80.6    050   18.4     8192
3045   114.3   15913    -78.2     72    -80.5    051   19.5        0
3050   113.8   15937    -78.2     72    -80.5    053   19.6        0
3055   113.3   15964    -78.2     72    -80.5    055   19.8        0
3060   112.7   15993    -78.2     71    -80.6    057   20.0        0
3065   112.2   16018    -78.2     71    -80.6    058   20.3        0
3070   111.8   16040    -78.2     71    -80.5    059   20.6        0
3075   111.4   16063    -78.1     72    -80.4    059   20.9        0
3080   110.9   16086    -78.1     73    -80.3    059   21.3        0
3085   110.5   16109    -78.0     72    -80.3    059   21.6        0
3090   110.0   16131    -78.0     72    -80.2    058   21.8        0
3095   109.6   16152    -77.9     72    -80.2    057   22.0        0
3100   109.2   16174    -77.9     74    -80.1    056   22.2        0
3105   108.8   16197    -77.9     75    -79.9    055   22.5        0
3110   108.4   16220    -77.9     75    -79.9    055   22.6        0
3115   107.9   16242    -77.9     74    -79.9    055   22.7        0
3120   107.5   16264    -77.9     74    -80.0    056   22.8        0
3125   107.1   16287    -77.9     73    -80.1    056   22.9     2048
3130   106.6   16312    -77.9     72    -80.2    059   22.2        0
3135   106.0   16347    -77.9     71    -80.3    063   21.6        0
3140   105.3   16388    -77.9     70    -80.4    067   21.0        0
3145   104.6   16422    -78.0     70    -80.5    071   20.6        0
3148   104.3   16439    -78.0     69    -80.5    072   20.6     4096
3150   104.1   16453    -78.0     70    -80.5    074   20.5        0
3155   103.4   16489    -78.1     70    -80.5    076   20.5        0
3160   102.8   16525    -78.1     71    -80.5    079   20.5        0
3165   102.3   16552    -78.2     72    -80.4    081   20.5        0
3170   101.7   16581    -78.2     74    -80.3    082   19.7        0
3175   101.2   16613    -78.2     75    -80.2    083   19.0        0
3180   100.7   16640    -78.2     75    -80.2    084   18.2        0
3185   100.2   16666    -78.1     74    -80.2    085   17.5        0
3188   100.0   16681    -78.1     74    -80.2    086   17.2    75776
